age,gender,education,province,employment_status,industry,marital_status,location_type,years_experience,work_hours_per_week,income,health_score,life_satisfaction
61,female,high_school,Prairies,employed,finance,divorced,suburban,43,42.3,89122.45,72.38,5.78
18,female,high_school,Alberta,employed,retail,divorced,suburban,1,24.7,-2839.46,82.65,8.29
74,female,bachelors,Alberta,employed,retail,single,rural,46,32.2,88920.96,66.01,7.59
47,female,masters,Ontario,employed,healthcare,divorced,rural,27,33.7,82345.47,75.23,5.7
38,male,bachelors,BC,employed,retail,married,rural,19,39.4,52199.35,79.76,6.47
37,male,bachelors,Quebec,student,construction,single,suburban,22,44.9,63729.69,86.94,5.98
23,male,masters,BC,employed,construction,divorced,rural,5,39.0,46634.33,84.64,6.8
39,male,high_school,Alberta,employed,construction,single,urban,26,25.7,54868.65,92.56,5.78
35,male,masters,Atlantic,employed,education,divorced,rural,21,43.4,58374.76,95.59,5.86
25,male,high_school,Quebec,employed,tech,divorced,suburban,3,35.9,32720.53,89.0,7.92
56,male,high_school,Prairies,employed,finance,divorced,urban,37,52.4,88009.97,68.38,5.84
49,female,high_school,Prairies,employed,retail,married,urban,32,38.2,59664.13,71.18,5.95
50,female,high_school,Quebec,retired,finance,divorced,rural,29,34.6,64735.31,79.57,6.38
70,male,bachelors,Alberta,retired,healthcare,married,suburban,50,34.5,96060.27,68.04,6.28
33,female,masters,Atlantic,employed,education,single,suburban,14,46.2,41779.79,80.37,6.18
29,female,high_school,Ontario,employed,finance,divorced,rural,10,28.1,27528.08,85.66,6.5
55,female,high_school,Atlantic,employed,retail,married,suburban,34,31.0,62150.73,68.71,5.55
69,female,high_school,BC,employed,tech,married,rural,49,37.0,78450.23,81.52,6.85
51,male,bachelors,Atlantic,unemployed,construction,single,suburban,34,45.9,74957.72,79.68,6.75
78,male,bachelors,Atlantic,employed,education,single,urban,59,40.2,99506.95,74.19,8.05
31,male,bachelors,BC,student,healthcare,single,rural,9,39.9,35530.59,89.61,5.88
53,male,bachelors,Ontario,retired,retail,divorced,suburban,39,45.8,81662.96,79.81,6.27
50,female,bachelors,Ontario,employed,education,divorced,suburban,40,30.2,80986.52,72.75,6.65
40,male,phd,Prairies,employed,retail,single,rural,24,46.8,65971.19,68.04,5.76
67,male,high_school,Ontario,employed,healthcare,divorced,urban,49,48.1,82527.8,75.61,5.89
62,male,phd,Quebec,employed,healthcare,married,suburban,42,54.9,101897.22,72.49,6.77
19,male,high_school,Prairies,retired,tech,married,rural,0,69.3,13413.72,100.64,7.89
58,female,high_school,Alberta,employed,education,divorced,urban,39,45.5,80609.74,71.85,6.28
38,female,masters,Prairies,employed,tech,divorced,suburban,19,49.3,62793.69,82.12,6.29
19,male,bachelors,Atlantic,student,tech,married,suburban,1,33.9,18149.06,87.92,8.25
44,male,masters,Atlantic,employed,tech,married,suburban,27,46.1,71834.46,86.27,6.24
74,male,high_school,Prairies,employed,construction,divorced,rural,61,58.5,98695.42,55.51,7.14
26,male,masters,BC,employed,finance,divorced,rural,9,25.5,38617.25,88.78,7.38
18,female,high_school,Ontario,unemployed,healthcare,single,rural,0,51.6,-7330.17,86.74,8.4
28,male,high_school,Atlantic,employed,tech,single,urban,7,45.4,34983.53,86.38,7.08
20,female,high_school,Atlantic,unemployed,finance,divorced,suburban,2,48.2,2933.65,96.98,7.49
69,female,masters,Quebec,employed,finance,married,suburban,50,44.8,102355.81,64.24,6.77
79,male,bachelors,Ontario,employed,finance,divorced,urban,65,26.2,114916.04,60.15,7.87
40,male,bachelors,Atlantic,employed,tech,married,urban,24,21.5,63526.62,90.61,6.29
43,non_binary,high_school,BC,retired,finance,divorced,rural,22,40.7,51996.81,78.24,6.43
21,female,high_school,Atlantic,employed,tech,divorced,suburban,2,26.3,4107.06,86.14,8.0
35,female,high_school,Ontario,employed,education,married,urban,14,56.8,27073.43,80.62,6.54
72,female,bachelors,Quebec,retired,healthcare,married,urban,59,30.0,104027.31,60.23,6.81
23,female,bachelors,Ontario,retired,retail,divorced,urban,2,50.5,6656.08,95.8,7.65
52,male,bachelors,BC,student,tech,married,rural,30,43.0,101525.14,83.62,5.07
39,female,masters,Quebec,employed,healthcare,married,rural,19,47.2,53056.74,72.95,6.99
60,male,high_school,Ontario,employed,tech,divorced,suburban,38,30.9,92814.51,71.49,7.24
32,female,high_school,BC,employed,construction,single,rural,10,59.0,44665.38,76.57,6.75
39,non_binary,bachelors,BC,student,education,single,suburban,22,39.8,57909.39,85.64,6.22
77,female,bachelors,Prairies,employed,healthcare,married,rural,59,61.0,98665.1,69.4,7.59
54,male,bachelors,Atlantic,employed,healthcare,divorced,rural,42,45.0,82906.51,70.63,6.48
69,male,masters,Quebec,employed,finance,married,rural,57,32.6,100722.66,67.39,7.39
59,female,bachelors,Quebec,employed,tech,divorced,urban,41,46.1,74198.21,80.37,6.62
29,female,high_school,Atlantic,unemployed,tech,single,rural,13,48.7,29853.05,84.91,7.67
64,female,high_school,Ontario,student,retail,single,suburban,45,36.3,62396.16,68.49,6.78
66,non_binary,masters,Prairies,unemployed,finance,single,rural,51,44.9,93301.19,75.65,7.58
59,female,bachelors,Quebec,employed,finance,married,urban,41,49.1,87783.12,74.0,6.54
55,male,high_school,BC,student,retail,single,urban,35,30.1,66381.76,81.64,5.96
35,male,high_school,Quebec,employed,finance,single,suburban,15,33.5,46934.34,88.0,5.59
62,male,bachelors,Prairies,employed,finance,married,suburban,43,28.5,109313.1,75.67,6.24
52,female,bachelors,Atlantic,employed,education,divorced,urban,34,57.9,71127.96,71.99,6.09
47,female,high_school,Alberta,employed,construction,single,rural,32,35.8,57064.42,85.07,6.32
41,female,bachelors,Atlantic,employed,healthcare,divorced,suburban,23,59.0,69258.91,80.84,6.03
59,male,high_school,BC,employed,retail,divorced,suburban,37,40.2,80664.61,73.99,6.15
47,male,masters,Quebec,retired,education,married,rural,33,18.0,82286.99,70.89,5.05
31,male,high_school,Atlantic,retired,construction,divorced,rural,13,47.2,36192.1,81.41,7.4
23,female,bachelors,BC,employed,education,divorced,rural,7,45.0,17194.05,83.4,8.12
20,male,bachelors,Ontario,employed,education,married,urban,0,37.0,13868.99,91.76,8.2
33,male,high_school,BC,employed,finance,divorced,urban,11,39.0,36063.54,88.53,6.82
24,male,bachelors,Quebec,employed,construction,single,rural,0,53.2,29066.97,86.24,7.53
69,female,high_school,Ontario,employed,construction,married,suburban,48,39.8,89477.89,70.32,6.76
31,male,bachelors,Ontario,employed,retail,married,suburban,15,36.6,43301.7,84.47,7.48
26,female,bachelors,Ontario,unemployed,finance,married,urban,8,18.6,18880.56,95.63,6.9
32,female,high_school,Alberta,employed,finance,single,urban,14,48.2,43035.51,72.78,5.82
38,female,high_school,Alberta,employed,education,divorced,suburban,24,41.5,40903.54,76.57,6.47
52,female,masters,Ontario,student,tech,divorced,urban,35,42.0,73721.77,74.94,6.52
19,male,high_school,Atlantic,student,retail,divorced,urban,1,46.4,-14813.72,91.19,7.96
44,male,bachelors,Atlantic,employed,retail,single,suburban,21,44.3,56771.73,77.12,6.7
19,female,high_school,Atlantic,employed,education,divorced,rural,4,27.1,-10737.15,81.45,8.79
52,female,masters,Quebec,retired,education,divorced,suburban,41,34.9,78509.23,79.71,6.17
35,non_binary,bachelors,Ontario,unemployed,healthcare,single,urban,11,42.6,53709.75,91.66,7.46
31,female,bachelors,Atlantic,employed,education,single,rural,13,40.6,33478.71,76.96,5.67
37,male,high_school,Ontario,employed,finance,divorced,rural,17,21.4,48312.74,84.38,5.9
35,male,high_school,BC,employed,education,single,suburban,12,33.2,42993.21,88.86,6.95
27,female,high_school,Atlantic,employed,retail,single,rural,6,51.9,11010.77,88.68,7.42
42,male,high_school,BC,employed,tech,single,rural,22,10.0,70601.32,85.7,5.85
19,male,bachelors,BC,employed,tech,married,suburban,0,14.5,15004.33,87.73,7.88
42,female,bachelors,Atlantic,unemployed,finance,married,rural,22,38.0,60942.41,75.99,7.28
78,male,bachelors,Prairies,employed,tech,divorced,rural,60,42.2,121854.86,72.55,8.24
71,male,bachelors,BC,employed,education,divorced,suburban,50,37.8,93143.45,70.69,5.77
50,female,high_school,Atlantic,employed,tech,single,suburban,34,48.4,63444.99,78.16,5.83
53,female,high_school,BC,employed,education,divorced,urban,32,62.1,61919.09,77.21,6.0
48,male,masters,Quebec,employed,construction,married,urban,29,48.6,69641.16,70.72,6.49
31,female,bachelors,Alberta,employed,healthcare,divorced,suburban,19,21.1,42856.94,81.57,6.99
18,female,bachelors,Alberta,unemployed,retail,divorced,urban,0,31.6,10832.73,90.9,8.64
63,male,high_school,Alberta,employed,construction,married,suburban,41,40.9,101803.8,80.64,6.52
33,male,bachelors,Prairies,unemployed,finance,married,urban,11,23.5,51425.46,78.63,6.72
71,male,high_school,Ontario,student,healthcare,single,urban,49,44.8,97713.74,65.18,7.22
63,female,masters,BC,employed,tech,single,rural,42,46.1,104910.1,74.93,6.08
78,male,bachelors,Quebec,unemployed,finance,single,urban,57,18.5,105377.75,53.97,7.8
69,non_binary,high_school,Prairies,retired,education,divorced,rural,54,41.4,94244.31,68.6,7.57
20,female,masters,Alberta,employed,healthcare,divorced,urban,0,43.6,17848.5,83.07,6.85
52,female,bachelors,Prairies,retired,retail,divorced,rural,31,27.4,78521.39,87.16,6.23
58,female,masters,Quebec,employed,retail,married,urban,44,37.7,78724.16,77.96,5.01
23,female,high_school,Atlantic,employed,healthcare,divorced,urban,2,45.4,-1151.58,83.37,7.85
42,male,high_school,Prairies,employed,healthcare,married,rural,24,33.7,49084.1,80.8,6.23
30,male,high_school,Alberta,unemployed,healthcare,divorced,rural,14,50.8,22670.79,80.35,7.27
70,female,high_school,Ontario,employed,tech,divorced,suburban,44,29.1,101344.34,64.0,6.41
51,male,masters,Alberta,unemployed,construction,married,suburban,38,37.1,96420.31,70.38,5.78
25,male,bachelors,Alberta,student,construction,married,rural,0,36.7,25999.78,83.69,7.78
38,female,bachelors,Alberta,employed,construction,married,urban,14,37.7,47646.98,83.96,6.91
51,female,masters,Prairies,employed,retail,single,suburban,31,42.8,69045.36,82.77,5.49
21,male,high_school,Quebec,employed,retail,single,suburban,2,31.6,1426.1,83.45,7.47
42,female,masters,Alberta,employed,tech,divorced,suburban,27,33.1,66168.82,75.72,5.63
32,male,masters,Atlantic,student,finance,divorced,suburban,16,29.2,55369.09,95.67,7.11
21,female,bachelors,Prairies,employed,retail,divorced,suburban,0,41.5,5551.24,89.47,7.89
62,male,high_school,Quebec,employed,finance,single,rural,46,46.5,93206.24,70.89,6.63
77,female,bachelors,Ontario,employed,finance,divorced,suburban,63,37.3,110141.2,62.24,7.49
29,male,high_school,Alberta,student,finance,married,rural,15,31.7,26825.58,82.3,5.81
49,female,masters,BC,employed,retail,married,rural,31,32.4,63656.21,77.84,5.63
49,male,high_school,Prairies,retired,education,single,urban,29,45.7,67933.24,83.34,5.92
45,male,bachelors,Atlantic,unemployed,finance,married,suburban,26,18.5,70726.68,73.61,5.42
30,female,bachelors,Ontario,student,construction,married,suburban,19,37.6,46418.27,83.98,5.74
48,male,high_school,Ontario,employed,education,divorced,urban,29,31.4,69149.07,86.93,6.51
31,male,bachelors,Ontario,employed,tech,married,suburban,11,31.2,46575.73,77.13,6.32
37,male,high_school,Prairies,employed,construction,married,suburban,17,47.6,57890.36,88.72,6.61
35,female,bachelors,Quebec,employed,education,single,rural,20,38.6,40498.89,93.69,7.15
46,female,masters,BC,unemployed,education,married,rural,28,31.6,63310.06,79.0,5.77
77,male,high_school,Atlantic,employed,healthcare,married,urban,62,43.4,91479.52,72.98,7.43
80,female,masters,Quebec,employed,finance,divorced,rural,59,44.4,101859.89,55.62,8.14
23,male,high_school,Alberta,employed,retail,divorced,suburban,0,51.1,16831.17,86.66,7.31
49,female,bachelors,BC,employed,healthcare,divorced,suburban,33,41.3,66574.91,82.99,6.1
46,male,masters,Quebec,employed,construction,single,urban,28,34.8,81123.39,71.59,6.45
60,female,high_school,Alberta,employed,education,divorced,suburban,39,56.2,76176.52,79.74,5.32
79,male,masters,BC,unemployed,tech,married,urban,65,55.0,105586.35,78.22,8.57
19,non_binary,bachelors,Prairies,employed,retail,single,suburban,3,64.4,6264.4,85.96,8.12
77,male,high_school,Atlantic,employed,tech,married,urban,54,51.5,105225.55,70.11,7.6
40,male,masters,Atlantic,employed,education,married,suburban,21,46.6,63717.4,86.02,6.3
36,male,high_school,Alberta,employed,tech,divorced,suburban,15,16.0,49744.58,90.82,7.27
48,female,high_school,Quebec,student,healthcare,single,suburban,31,56.2,72430.88,72.29,5.39
68,female,bachelors,BC,unemployed,tech,single,suburban,48,40.1,108919.52,66.73,6.95
22,female,masters,Alberta,employed,healthcare,divorced,suburban,1,38.0,29718.73,91.63,8.22
36,female,masters,Alberta,employed,finance,single,urban,19,44.6,46004.71,83.25,7.03
51,female,high_school,Prairies,employed,retail,married,urban,37,33.5,54595.09,85.91,6.46
27,female,phd,Alberta,student,tech,single,rural,9,50.4,44424.61,84.87,6.88
42,male,bachelors,BC,student,healthcare,married,urban,24,24.3,70961.86,78.28,6.48
19,female,masters,Ontario,employed,education,single,suburban,0,50.0,20052.06,91.45,8.38
79,male,high_school,BC,retired,construction,single,urban,58,45.6,89389.68,67.33,7.81
28,female,bachelors,BC,employed,education,divorced,suburban,11,40.1,35376.38,85.4,6.7
67,female,masters,Prairies,unemployed,healthcare,divorced,suburban,49,53.1,91568.78,65.79,6.55
78,female,bachelors,Prairies,retired,retail,single,rural,62,47.0,99296.36,66.71,7.58
48,female,phd,Atlantic,employed,finance,married,urban,25,70.0,74199.25,80.32,5.64
73,female,high_school,Atlantic,employed,finance,divorced,urban,58,33.8,97617.74,63.75,7.44
32,female,high_school,Alberta,unemployed,retail,divorced,suburban,15,40.4,28300.26,78.72,6.76
26,male,masters,Atlantic,employed,construction,divorced,urban,12,41.9,30791.46,88.65,8.03
40,male,phd,Prairies,student,tech,single,urban,21,50.6,79125.31,96.67,5.79
36,female,high_school,Alberta,employed,healthcare,married,urban,20,41.2,37498.19,89.13,6.48
26,non_binary,high_school,Ontario,unemployed,finance,married,suburban,11,26.4,23138.25,85.87,7.83
52,male,masters,Quebec,employed,retail,single,urban,39,13.9,71433.08,75.38,5.71
38,male,masters,Prairies,employed,finance,married,suburban,24,32.0,69196.81,82.87,5.63
26,male,bachelors,Prairies,student,finance,divorced,suburban,9,45.0,33712.39,83.91,7.43
45,male,bachelors,Ontario,unemployed,tech,married,urban,27,43.1,76055.34,81.27,5.16
79,female,masters,Prairies,employed,finance,divorced,rural,58,30.4,109386.3,58.3,8.01
63,female,high_school,Atlantic,employed,healthcare,divorced,suburban,40,37.4,71893.75,69.78,5.35
68,female,phd,Atlantic,unemployed,retail,single,urban,43,27.0,110065.22,76.87,6.8
24,female,bachelors,Atlantic,student,construction,divorced,rural,3,33.9,17050.59,91.24,7.97
33,female,bachelors,Ontario,unemployed,construction,married,suburban,14,49.8,51911.42,87.53,6.57
33,male,bachelors,Alberta,employed,construction,married,rural,8,31.6,41568.38,89.7,6.7
77,male,bachelors,Prairies,employed,tech,married,urban,55,51.8,94141.31,64.81,7.34
50,female,bachelors,Prairies,student,construction,married,rural,33,21.7,75800.35,70.28,6.77
21,male,phd,Atlantic,unemployed,tech,married,rural,0,33.4,38141.91,89.89,7.41
21,male,bachelors,Alberta,employed,construction,divorced,suburban,4,59.1,29186.12,91.2,8.52
56,male,masters,Prairies,employed,retail,single,suburban,38,14.3,92816.05,83.54,6.33
57,male,high_school,BC,employed,healthcare,single,urban,39,39.6,79041.61,70.98,6.39
34,male,masters,Ontario,student,construction,married,suburban,16,46.9,60411.36,82.37,7.11
54,female,high_school,Quebec,unemployed,finance,divorced,rural,36,41.0,66724.33,81.55,5.7
56,male,high_school,BC,student,finance,single,rural,38,50.0,77996.34,79.32,6.32
77,female,high_school,Quebec,employed,construction,married,urban,56,49.3,88953.2,59.12,7.02
69,male,bachelors,BC,employed,healthcare,divorced,suburban,51,33.1,103939.39,75.46,7.65
46,female,phd,BC,student,education,single,suburban,31,46.9,73969.17,87.57,6.14
69,female,bachelors,BC,employed,retail,divorced,urban,51,36.9,91557.07,67.11,7.09
53,female,high_school,Ontario,employed,healthcare,married,suburban,37,43.1,78809.99,81.84,7.18
77,female,high_school,Quebec,employed,finance,divorced,rural,63,33.1,85212.55,69.82,8.08
55,male,bachelors,Alberta,retired,retail,single,urban,38,64.3,86711.62,71.03,6.09
56,male,high_school,Alberta,employed,construction,single,suburban,40,35.7,69730.91,68.39,7.41
67,male,bachelors,Atlantic,employed,retail,divorced,rural,49,30.0,77954.18,72.51,6.12
80,male,bachelors,Prairies,employed,finance,single,urban,61,50.0,112118.95,70.82,7.64
54,male,phd,Ontario,employed,healthcare,divorced,rural,37,38.8,96727.85,73.91,6.21
69,female,bachelors,Atlantic,employed,education,divorced,rural,52,49.8,92087.3,63.78,6.44
80,female,high_school,Atlantic,employed,retail,married,suburban,63,37.1,82693.77,54.44,7.97
79,female,masters,Ontario,student,construction,married,rural,56,27.0,113871.49,66.3,7.33
78,female,bachelors,Ontario,employed,retail,divorced,suburban,57,51.7,99543.39,62.31,7.61
52,female,masters,BC,employed,retail,single,rural,30,29.9,80198.55,72.31,5.61
24,female,high_school,Ontario,student,construction,married,suburban,7,30.3,22663.65,96.17,6.89
44,female,bachelors,Alberta,employed,construction,single,suburban,28,38.3,72601.76,83.48,6.63
45,male,phd,Ontario,employed,construction,divorced,urban,28,33.6,83756.66,82.68,6.45
39,male,high_school,BC,employed,healthcare,single,suburban,19,30.4,59469.55,81.36,5.89
31,non_binary,bachelors,Quebec,student,retail,single,rural,15,25.3,28849.44,87.5,6.68
24,female,high_school,Atlantic,unemployed,construction,divorced,urban,4,48.6,6734.55,89.17,8.16
54,female,bachelors,Ontario,employed,finance,married,urban,36,54.1,94382.56,73.9,6.16
78,male,masters,Atlantic,employed,finance,married,rural,61,33.0,109729.28,65.91,7.26
39,female,bachelors,Quebec,student,construction,single,rural,21,52.6,55413.99,87.76,6.16
